,lat,lon,NAME,CAT,SHAPE
1062,52.393036754152,4.8861939330277995,Pontsteiger,Other Great Outdoors,"{'x': 52.393036754152, 'y': 4.8861939330277995, 'spatialReference': {'wkid': 4326}}"
1063,52.401559335935005,4.8899340052565,ij,Harbor / Marina,"{'x': 52.401559335935005, 'y': 4.8899340052565, 'spatialReference': {'wkid': 4326}}"
1064,52.403207,4.892476,Casa Reinders,Strip Club,"{'x': 52.403207, 'y': 4.892476, 'spatialReference': {'wkid': 4326}}"
1065,52.393695921388996,4.8806675978150995,Houthaven,Harbor / Marina,"{'x': 52.393695921388996, 'y': 4.8806675978150995, 'spatialReference': {'wkid': 4326}}"
1066,52.390535374665,4.8850075107955,Oude Houthaven,Harbor / Marina,"{'x': 52.390535374665, 'y': 4.8850075107955, 'spatialReference': {'wkid': 4326}}"
1067,52.4021,4.893095,Kermis,Theme Park,"{'x': 52.4021, 'y': 4.893095, 'spatialReference': {'wkid': 4326}}"
1068,52.397855797684,4.8845418636258,Haven Safari,Historic Site,"{'x': 52.397855797684, 'y': 4.8845418636258, 'spatialReference': {'wkid': 4326}}"
1069,52.393237317043,4.881228167766901,Anh hung bulldog,Nightclub,"{'x': 52.393237317043, 'y': 4.881228167766901, 'spatialReference': {'wkid': 4326}}"
1070,52.390640258789,4.8799576759338,Nocturnal,Playground,"{'x': 52.390640258789, 'y': 4.8799576759338, 'spatialReference': {'wkid': 4326}}"
1071,52.399037761069,4.8927739137049,Stichting IJ Producties,General Entertainment,"{'x': 52.399037761069, 'y': 4.8927739137049, 'spatialReference': {'wkid': 4326}}"
1072,52.384723663799,4.8836446981452,Haarlemmerplein,Plaza,"{'x': 52.384723663799, 'y': 4.8836446981452, 'spatialReference': {'wkid': 4326}}"
1073,52.385680680947,4.8873244745673,Prinseneiland,Building,"{'x': 52.385680680947, 'y': 4.8873244745673, 'spatialReference': {'wkid': 4326}}"
1074,52.387701487284005,4.8846459388733,Lighthouse,Lighthouse,"{'x': 52.387701487284005, 'y': 4.8846459388733, 'spatialReference': {'wkid': 4326}}"
1075,52.386496644016,4.884281158447299,Tuintjes Houtmanstraat,Garden,"{'x': 52.386496644016, 'y': 4.884281158447299, 'spatialReference': {'wkid': 4326}}"
1076,52.386962049856,4.8839345616759005,Houtmankade,Neighborhood,"{'x': 52.386962049856, 'y': 4.8839345616759005, 'spatialReference': {'wkid': 4326}}"
1077,52.3870335891,4.8861265182495,Realengracht,River,"{'x': 52.3870335891, 'y': 4.8861265182495, 'spatialReference': {'wkid': 4326}}"
1078,52.387072877508004,4.8873925209045,Realeneiland,Historic Site,"{'x': 52.387072877508004, 'y': 4.8873925209045, 'spatialReference': {'wkid': 4326}}"
1079,52.387347895386,4.884517192840599,Hondenuitlaat Houtmanstraat,Dog Run,"{'x': 52.387347895386, 'y': 4.884517192840599, 'spatialReference': {'wkid': 4326}}"
1080,52.386914771187,4.8841223115266,Westerkanaal,River,"{'x': 52.386914771187, 'y': 4.8841223115266, 'spatialReference': {'wkid': 4326}}"
1081,52.385265574539005,4.8854398727417,Nieuwe Teertuinen,Historic Site,"{'x': 52.385265574539005, 'y': 4.8854398727417, 'spatialReference': {'wkid': 4326}}"
1082,52.389455,4.891030000000001,Café Westerdok,Bar,"{'x': 52.389455, 'y': 4.891030000000001, 'spatialReference': {'wkid': 4326}}"
1083,52.383677,4.8888300000000005,'t Blaauwhooft,Bar,"{'x': 52.383677, 'y': 4.8888300000000005, 'spatialReference': {'wkid': 4326}}"
1084,52.390975351814006,4.891040325164799,Silos on the Water,Residential Building (Apartment / Condo),"{'x': 52.390975351814006, 'y': 4.891040325164799, 'spatialReference': {'wkid': 4326}}"
1085,Other,Other,4.883841,Other,"{'x': nan, 'y': nan, 'spatialReference': {'wkid': 4326}}"
1086,52.384650026926,4.8846673965454,Nieuwe Houttuinen,Neighborhood,"{'x': 52.384650026926, 'y': 4.8846673965454, 'spatialReference': {'wkid': 4326}}"
1087,52.38069433821,4.887566606997,Café Thijssen,Bar,"{'x': 52.38069433821, 'y': 4.887566606997, 'spatialReference': {'wkid': 4326}}"
1088,52.380190999999996,4.884229,De Kat in de Wijngaert,Bar,"{'x': 52.380190999999996, 'y': 4.884229, 'spatialReference': {'wkid': 4326}}"
1089,52.37947646846,4.886770248413099,Noordermarkt,Plaza,"{'x': 52.37947646846, 'y': 4.886770248413099, 'spatialReference': {'wkid': 4326}}"
1090,52.380302928184996,4.8885257497632,Café Tabac,Bar,"{'x': 52.380302928184996, 'y': 4.8885257497632, 'spatialReference': {'wkid': 4326}}"
1091,52.380137931885,4.8875588178635,Proust,Bar,"{'x': 52.380137931885, 'y': 4.8875588178635, 'spatialReference': {'wkid': 4326}}"
1092,52.376059000000005,4.884327,Café De Prins,Bar,"{'x': 52.376059000000005, 'y': 4.884327, 'spatialReference': {'wkid': 4326}}"
1093,52.375894523359,4.884035340377401,Café Wester,Bar,"{'x': 52.375894523359, 'y': 4.884035340377401, 'spatialReference': {'wkid': 4326}}"
1094,52.374185981993,4.8842010545047,Westermarkt,Plaza,"{'x': 52.374185981993, 'y': 4.8842010545047, 'spatialReference': {'wkid': 4326}}"
1095,52.370018422662,4.8821139335632004,Johnny Jordaanplein,Plaza,"{'x': 52.370018422662, 'y': 4.8821139335632004, 'spatialReference': {'wkid': 4326}}"
1096,52.369225793606994,4.8840987682343,The Dylan,Hotel,"{'x': 52.369225793606994, 'y': 4.8840987682343, 'spatialReference': {'wkid': 4326}}"
1097,52.373136395629,4.891362190246599,Koninklijk Paleis Amsterdam,Monument / Landmark,"{'x': 52.373136395629, 'y': 4.891362190246599, 'spatialReference': {'wkid': 4326}}"
1098,52.375347614504,4.886198370347599,Café Brandon,Bar,"{'x': 52.375347614504, 'y': 4.886198370347599, 'spatialReference': {'wkid': 4326}}"
1099,52.376640031232995,4.8895825698546,Proeflokaal Arendsnest,Bar,"{'x': 52.376640031232995, 'y': 4.8895825698546, 'spatialReference': {'wkid': 4326}}"
1100,52.368950662840994,4.8837661743164,De Doffer,Bar,"{'x': 52.368950662840994, 'y': 4.8837661743164, 'spatialReference': {'wkid': 4326}}"
1101,52.374705124424,4.8908632993698005,Prik,Gay Bar,"{'x': 52.374705124424, 'y': 4.8908632993698005, 'spatialReference': {'wkid': 4326}}"
1102,52.3725,4.89032,O'Reilly's,Pub,"{'x': 52.3725, 'y': 4.89032, 'spatialReference': {'wkid': 4326}}"
1103,52.368867089382,4.8852253618071,De Pels,Bar,"{'x': 52.368867089382, 'y': 4.8852253618071, 'spatialReference': {'wkid': 4326}}"
1104,52.374223,4.891303,Corner-House,Bar,"{'x': 52.374223, 'y': 4.891303, 'spatialReference': {'wkid': 4326}}"
1105,52.364220766024,4.8828971385956,Leidseplein,Plaza,"{'x': 52.364220766024, 'y': 4.8828971385956, 'spatialReference': {'wkid': 4326}}"
1106,52.362103999999995,4.8824846675812,Aran Irish Pub,Pub,"{'x': 52.362103999999995, 'y': 4.8824846675812, 'spatialReference': {'wkid': 4326}}"
1107,52.363868170337,4.885329164324901,Bourbon Street,Jazz Club,"{'x': 52.363868170337, 'y': 4.885329164324901, 'spatialReference': {'wkid': 4326}}"
1108,52.368793444491,4.8895382881164995,Spui,Plaza,"{'x': 52.368793444491, 'y': 4.8895382881164995, 'spatialReference': {'wkid': 4326}}"
1109,52.366050931973,4.8900143228154995,AKQA Amsterdam,Office,"{'x': 52.366050931973, 'y': 4.8900143228154995, 'spatialReference': {'wkid': 4326}}"
1110,52.36887601847901,4.891062179271,Amsterdam centrum,City,"{'x': 52.36887601847901, 'y': 4.891062179271, 'spatialReference': {'wkid': 4326}}"
1111,52.366349937375,4.891040325164799,SoHo,Gay Bar,"{'x': 52.366349937375, 'y': 4.891040325164799, 'spatialReference': {'wkid': 4326}}"
1112,52.364456,4.8826473666667,Hole in the Wall,Pub,"{'x': 52.364456, 'y': 4.8826473666667, 'spatialReference': {'wkid': 4326}}"
1113,52.353255546762,4.8822426795959,Café Wildschut,Bar,"{'x': 52.353255546762, 'y': 4.8822426795959, 'spatialReference': {'wkid': 4326}}"
1114,52.364387,4.882766999999999,Café De Waard,Pub,"{'x': 52.364387, 'y': 4.882766999999999, 'spatialReference': {'wkid': 4326}}"
1115,52.360857104215,4.8884024141271,Mankind,Bar,"{'x': 52.360857104215, 'y': 4.8884024141271, 'spatialReference': {'wkid': 4326}}"
1116,52.362817010861995,4.885097573264099,Whisky Café L&B,Whisky Bar,"{'x': 52.362817010861995, 'y': 4.885097573264099, 'spatialReference': {'wkid': 4326}}"
1117,52.352867469179,4.8823961197323005,Roelofhartplein,Field,"{'x': 52.352867469179, 'y': 4.8823961197323005, 'spatialReference': {'wkid': 4326}}"
1118,52.35373544794599,4.8850140475097,Duivelseiland,Neighborhood,"{'x': 52.35373544794599, 'y': 4.8850140475097, 'spatialReference': {'wkid': 4326}}"
1119,52.360492831241,4.8769104480743,Vondelbrug (Brug 200),Bridge,"{'x': 52.360492831241, 'y': 4.8769104480743, 'spatialReference': {'wkid': 4326}}"
1120,52.353809612347,4.8894899183714005,AnElospito,Nightclub,"{'x': 52.353809612347, 'y': 4.8894899183714005, 'spatialReference': {'wkid': 4326}}"
1121,52.356917559687005,4.8797693806807,Museumpromenade,Outdoors & Recreation,"{'x': 52.356917559687005, 'y': 4.8797693806807, 'spatialReference': {'wkid': 4326}}"
1122,52.3512273219,4.8893880844116,Cafe Fonk,Bar,"{'x': 52.3512273219, 'y': 4.8893880844116, 'spatialReference': {'wkid': 4326}}"
1123,52.358749962974,4.8835730552673,Museumplein vijver,Lake,"{'x': 52.358749962974, 'y': 4.8835730552673, 'spatialReference': {'wkid': 4326}}"
1124,52.355109868796,4.890805321056,De Cuyp,Plaza,"{'x': 52.355109868796, 'y': 4.890805321056, 'spatialReference': {'wkid': 4326}}"
1125,52.35549751990501,4.8907506924431,Eddy Bar,Bar,"{'x': 52.35549751990501, 'y': 4.8907506924431, 'spatialReference': {'wkid': 4326}}"
1126,52.351489819585,4.891825041044901,C.C. Muziekcafé,Piano Bar,"{'x': 52.351489819585, 'y': 4.891825041044901, 'spatialReference': {'wkid': 4326}}"
1127,52.355228945507,4.8902177403545,Café Pico,Bar,"{'x': 52.355228945507, 'y': 4.8902177403545, 'spatialReference': {'wkid': 4326}}"
1128,52.359025157271006,4.8832726478577,Museumplein fontein,Sculpture Garden,"{'x': 52.359025157271006, 'y': 4.8832726478577, 'spatialReference': {'wkid': 4326}}"
1129,52.359464154148,4.877758026123,Fashion & Museum District Amsterdam,Neighborhood,"{'x': 52.359464154148, 'y': 4.877758026123, 'spatialReference': {'wkid': 4326}}"
1130,52.34142237675,4.886813163757299,Strand Zuid,Beach,"{'x': 52.34142237675, 'y': 4.886813163757299, 'spatialReference': {'wkid': 4326}}"
1131,52.341384000000005,4.88657,Zuidpool,Bar,"{'x': 52.341384000000005, 'y': 4.88657, 'spatialReference': {'wkid': 4326}}"
1132,52.34368299927999,4.888956735089599,Rai Amsterdam Hal 2,General Entertainment,"{'x': 52.34368299927999, 'y': 4.888956735089599, 'spatialReference': {'wkid': 4326}}"
1133,52.341093198900005,4.887393033763599,Acs Koffie Corner,Dive Bar,"{'x': 52.341093198900005, 'y': 4.887393033763599, 'spatialReference': {'wkid': 4326}}"
1134,52.341399824906,4.8869285332601,"Beach bar, IBC",Beer Garden,"{'x': 52.341399824906, 'y': 4.8869285332601, 'spatialReference': {'wkid': 4326}}"
1135,52.3471617,4.8869007166667,Churchillaan,Other Great Outdoors,"{'x': 52.3471617, 'y': 4.8869007166667, 'spatialReference': {'wkid': 4326}}"
1136,52.35055540437801,4.8727170801557005,ArtZuid,Art Gallery,"{'x': 52.35055540437801, 'y': 4.8727170801557005, 'spatialReference': {'wkid': 4326}}"
1137,52.353809000000005,4.872614,Christie's,Art Gallery,"{'x': 52.353809000000005, 'y': 4.872614, 'spatialReference': {'wkid': 4326}}"
1138,52.356587,4.878283000000001,Hotel AnneMarie,Hostel,"{'x': 52.356587, 'y': 4.878283000000001, 'spatialReference': {'wkid': 4326}}"
1139,52.337200445663996,4.873817192585901,Zuid As Run,Trail,"{'x': 52.337200445663996, 'y': 4.873817192585901, 'spatialReference': {'wkid': 4326}}"
1140,52.330963905091,4.8838913574483,Buitenveldert,Other Great Outdoors,"{'x': 52.330963905091, 'y': 4.8838913574483, 'spatialReference': {'wkid': 4326}}"
1141,52.333843484167005,4.8884637332451,Novotel Hotel Amsterdam,Hotel Bar,"{'x': 52.333843484167005, 'y': 4.8884637332451, 'spatialReference': {'wkid': 4326}}"
1142,52.331803,4.882239,Heenvliet,Strip Club,"{'x': 52.331803, 'y': 4.882239, 'spatialReference': {'wkid': 4326}}"
1143,52.328561374425,4.8852119816432,Speelbos Gijsbrecht Van Aemstelpark,Playground,"{'x': 52.328561374425, 'y': 4.8852119816432, 'spatialReference': {'wkid': 4326}}"
1144,52.342608006725996,4.8826463421307,Beatrix Park Bball Courts,Park,"{'x': 52.342608006725996, 'y': 4.8826463421307, 'spatialReference': {'wkid': 4326}}"
1145,52.34275861904899,4.8765327081338,Café Luus,Bar,"{'x': 52.34275861904899, 'y': 4.8765327081338, 'spatialReference': {'wkid': 4326}}"
1146,52.341642,4.886576,"Ericsson Party @ Beach Bar, RAI",Beer Garden,"{'x': 52.341642, 'y': 4.886576, 'spatialReference': {'wkid': 4326}}"
1147,52.344876,4.87977193,Beatrixpark Aan Het Water,Park,"{'x': 52.344876, 'y': 4.87977193, 'spatialReference': {'wkid': 4326}}"
1148,52.331983871129,4.8911660020099,Rosarium Amsterdam,Convention Center,"{'x': 52.331983871129, 'y': 4.8911660020099, 'spatialReference': {'wkid': 4326}}"
1149,52.328782849704,4.891051054000901,Rode Brug (Brug 836),Bridge,"{'x': 52.328782849704, 'y': 4.891051054000901, 'spatialReference': {'wkid': 4326}}"
1150,52.322438071322004,4.891745442922001,Kostverlorenkade,Scenic Lookout,"{'x': 52.322438071322004, 'y': 4.891745442922001, 'spatialReference': {'wkid': 4326}}"
1151,52.331739666710995,4.891058620643901,marken volendam,Farm,"{'x': 52.331739666710995, 'y': 4.891058620643901, 'spatialReference': {'wkid': 4326}}"
1152,52.424738912781,4.8920394503150995,Recreatieschap 't Twiske,Field,"{'x': 52.424738912781, 'y': 4.8920394503150995, 'spatialReference': {'wkid': 4326}}"
1153,52.422249,4.892545,Stokkenveldje & Horsies!,Dog Run,"{'x': 52.422249, 'y': 4.892545, 'spatialReference': {'wkid': 4326}}"
1154,52.415477,4.893742,Puur Natuur Tuin,Garden,"{'x': 52.415477, 'y': 4.893742, 'spatialReference': {'wkid': 4326}}"
1155,52.42354468359299,4.8941205019520995,Het Tweede Pleintje,Playground,"{'x': 52.42354468359299, 'y': 4.8941205019520995, 'spatialReference': {'wkid': 4326}}"
1156,52.41889389043,4.8945009962333,Dyllie,Lounge,"{'x': 52.41889389043, 'y': 4.8945009962333, 'spatialReference': {'wkid': 4326}}"
1157,52.422693066853,4.8971772193909,3 and a Crowd,Arts & Entertainment,"{'x': 52.422693066853, 'y': 4.8971772193909, 'spatialReference': {'wkid': 4326}}"
1158,52.415326866667,4.8922306666667,Elwin Varkevisser Fotografie,Arts & Entertainment,"{'x': 52.415326866667, 'y': 4.8922306666667, 'spatialReference': {'wkid': 4326}}"
1159,52.410613440133,4.8933577537537,Tuindorp Oostzaan,Neighborhood,"{'x': 52.410613440133, 'y': 4.8933577537537, 'spatialReference': {'wkid': 4326}}"
1160,52.413119940263,4.8909223079681,Zonneplein,Plaza,"{'x': 52.413119940263, 'y': 4.8909223079681, 'spatialReference': {'wkid': 4326}}"
1161,52.413697116266,4.8956370688033,sv De Meteoor,Soccer Field,"{'x': 52.413697116266, 'y': 4.8956370688033, 'spatialReference': {'wkid': 4326}}"
1162,52.413229262859,4.8910533285643,Het Zonnehuis,Theater,"{'x': 52.413229262859, 'y': 4.8910533285643, 'spatialReference': {'wkid': 4326}}"
1163,52.410082017626,4.8979550600051995,Speeltuin Amandelstraat,Playground,"{'x': 52.410082017626, 'y': 4.8979550600051995, 'spatialReference': {'wkid': 4326}}"
1164,52.410408083273,4.891879261003099,Dodenherdenking Amsterdam Noord,Field,"{'x': 52.410408083273, 'y': 4.891879261003099, 'spatialReference': {'wkid': 4326}}"
1165,52.412259660457,4.8948153268812,Honkbalvereniging 'De Meteoor',Baseball Field,"{'x': 52.412259660457, 'y': 4.8948153268812, 'spatialReference': {'wkid': 4326}}"
1166,52.39952184522701,4.8966862038478,Noorderlicht,Bar,"{'x': 52.39952184522701, 'y': 4.8966862038478, 'spatialReference': {'wkid': 4326}}"
1167,52.40143,4.8953690000000005,Skatepark,Skate Park,"{'x': 52.40143, 'y': 4.8953690000000005, 'spatialReference': {'wkid': 4326}}"
1168,52.399950550391,4.8942243803182,Voltt Loves Summer,Music Venue,"{'x': 52.399950550391, 'y': 4.8942243803182, 'spatialReference': {'wkid': 4326}}"
1169,52.400625291450005,4.8955893516541,Bunker (Helling 3),Nightclub,"{'x': 52.400625291450005, 'y': 4.8955893516541, 'spatialReference': {'wkid': 4326}}"
1170,52.40293,4.896875,Partycentrum Noord,Music Venue,"{'x': 52.40293, 'y': 4.896875, 'spatialReference': {'wkid': 4326}}"
1171,52.401214432437,4.896275997161901,PickUp Club,General Entertainment,"{'x': 52.401214432437, 'y': 4.896275997161901, 'spatialReference': {'wkid': 4326}}"
1172,52.399025,4.898911,Driving North,Movie Theater,"{'x': 52.399025, 'y': 4.898911, 'spatialReference': {'wkid': 4326}}"
1173,52.40118824856,4.8966836929321,NDSM theater ITW,Indie Movie Theater,"{'x': 52.40118824856, 'y': 4.8966836929321, 'spatialReference': {'wkid': 4326}}"
1174,52.399793463908004,4.8966962658579005,Tranmeland,Other Great Outdoors,"{'x': 52.399793463908004, 'y': 4.8966962658579005, 'spatialReference': {'wkid': 4326}}"
1175,52.406294,4.896833999999999,'t Dierenhonk,Playground,"{'x': 52.406294, 'y': 4.896833999999999, 'spatialReference': {'wkid': 4326}}"
1176,52.399740297689,4.895534108064701,5D Festival,General Entertainment,"{'x': 52.399740297689, 'y': 4.895534108064701, 'spatialReference': {'wkid': 4326}}"
1177,52.399758082375,4.8964227619901,Amsterdam Skatepark,Skate Park,"{'x': 52.399758082375, 'y': 4.8964227619901, 'spatialReference': {'wkid': 4326}}"
1178,52.401128688627004,4.8959545567622,NDSM Art Warp,Art Gallery,"{'x': 52.401128688627004, 'y': 4.8959545567622, 'spatialReference': {'wkid': 4326}}"
1179,52.399879034906995,4.895503520965599,Over het IJ Festival,Performing Arts Venue,"{'x': 52.399879034906995, 'y': 4.895503520965599, 'spatialReference': {'wkid': 4326}}"
1180,52.399728039186,4.896673679509,Dazzleville,Music Venue,"{'x': 52.399728039186, 'y': 4.896673679509, 'spatialReference': {'wkid': 4326}}"
1181,52.39073964168,4.8856329917908,Houthavens,Well,"{'x': 52.39073964168, 'y': 4.8856329917908, 'spatialReference': {'wkid': 4326}}"
1182,52.390382445229996,4.8873425820352,Werkgebouw Het Veem,General Entertainment,"{'x': 52.390382445229996, 'y': 4.8873425820352, 'spatialReference': {'wkid': 4326}}"
1183,52.39099,4.890998000000001,L-Room Water Silos,Lounge,"{'x': 52.39099, 'y': 4.890998000000001, 'spatialReference': {'wkid': 4326}}"
1184,52.38996779,4.885654,Café Noorderster,Lounge,"{'x': 52.38996779, 'y': 4.885654, 'spatialReference': {'wkid': 4326}}"
1185,52.388555,4.885788,Zoutkeetsplein,Plaza,"{'x': 52.388555, 'y': 4.885788, 'spatialReference': {'wkid': 4326}}"
1186,52.388494,4.885789,Bankje ZKP 2013,Neighborhood,"{'x': 52.388494, 'y': 4.885789, 'spatialReference': {'wkid': 4326}}"
1187,52.390792021819,4.8906326293945,"Silodam, steiger binnenhaven",Harbor / Marina,"{'x': 52.390792021819, 'y': 4.8906326293945, 'spatialReference': {'wkid': 4326}}"
1188,52.388282000000004,4.890194,Canal Motorboats,Harbor / Marina,"{'x': 52.388282000000004, 'y': 4.890194, 'spatialReference': {'wkid': 4326}}"
1189,52.385833439714006,4.8921276308238,Westerdok,Building,"{'x': 52.385833439714006, 'y': 4.8921276308238, 'spatialReference': {'wkid': 4326}}"
1190,52.382122262704,4.886770248413099,Vesper,Cocktail Bar,"{'x': 52.382122262704, 'y': 4.886770248413099, 'spatialReference': {'wkid': 4326}}"
1191,52.383497540985005,4.892071357664901,Westerdoksplein,Plaza,"{'x': 52.383497540985005, 'y': 4.892071357664901, 'spatialReference': {'wkid': 4326}}"
1192,52.382034037963,4.8868227787793,De Oranjerie,Pub,"{'x': 52.382034037963, 'y': 4.8868227787793, 'spatialReference': {'wkid': 4326}}"
1193,52.380576718986,4.8884224891663,Brouwersgracht,River,"{'x': 52.380576718986, 'y': 4.8884224891663, 'spatialReference': {'wkid': 4326}}"
1194,52.38076009140801,4.8844528198242,G's,Bar,"{'x': 52.38076009140801, 'y': 4.8844528198242, 'spatialReference': {'wkid': 4326}}"
1195,52.373018493092005,4.8926281929016,Dam,Plaza,"{'x': 52.373018493092005, 'y': 4.8926281929016, 'spatialReference': {'wkid': 4326}}"
1196,52.384361895308,4.9007821083069,EYE - Film Instituut Nederland,Museum,"{'x': 52.384361895308, 'y': 4.9007821083069, 'spatialReference': {'wkid': 4326}}"
1197,52.380574222489,4.8908597822152995,Barney's Coffeeshop Amsterdam,Smoke Shop,"{'x': 52.380574222489, 'y': 4.8908597822152995, 'spatialReference': {'wkid': 4326}}"
1198,52.375028379657,4.8959736527098,Beurs van Berlage,Event Space,"{'x': 52.375028379657, 'y': 4.8959736527098, 'spatialReference': {'wkid': 4326}}"
1199,52.377079399177,4.895267486572299,Crowne Plaza,Hotel,"{'x': 52.377079399177, 'y': 4.895267486572299, 'spatialReference': {'wkid': 4326}}"
1200,52.37262548236399,4.8947525024414,NH Grand Hotel Krasnapolsky,Hotel,"{'x': 52.37262548236399, 'y': 4.8947525024414, 'spatialReference': {'wkid': 4326}}"
1201,52.377374127826,4.894189238548299,Bitterzoet,Music Venue,"{'x': 52.377374127826, 'y': 4.894189238548299, 'spatialReference': {'wkid': 4326}}"
1202,52.3784192,4.895165,Lost in Amsterdam,Bar,"{'x': 52.3784192, 'y': 4.895165, 'spatialReference': {'wkid': 4326}}"
1203,52.372820350621005,4.8936823010445,Nationaal Monument op de Dam,Monument / Landmark,"{'x': 52.372820350621005, 'y': 4.8936823010445, 'spatialReference': {'wkid': 4326}}"
1204,52.375990701781,4.8946071833084,Basic Fit,Gym,"{'x': 52.375990701781, 'y': 4.8946071833084, 'spatialReference': {'wkid': 4326}}"
1205,52.376155903339004,4.8945808410645,Inntel Hotels Amsterdam Centre,Hotel,"{'x': 52.376155903339004, 'y': 4.8945808410645, 'spatialReference': {'wkid': 4326}}"
1206,52.375503146504,4.8930217332894,The Convent Hotel,Hotel,"{'x': 52.375503146504, 'y': 4.8930217332894, 'spatialReference': {'wkid': 4326}}"
1207,52.37366040309399,4.8978638648987,Red Light District / De Wallen,Neighborhood,"{'x': 52.37366040309399, 'y': 4.8978638648987, 'spatialReference': {'wkid': 4326}}"
1208,52.371924604553,4.890460968017599,BeerTemple,Pub,"{'x': 52.371924604553, 'y': 4.890460968017599, 'spatialReference': {'wkid': 4326}}"
1209,52.375241287592004,4.897730746627,Baba Coffeeshop,Smoke Shop,"{'x': 52.375241287592004, 'y': 4.897730746627, 'spatialReference': {'wkid': 4326}}"
1210,52.370500230572006,4.893063441260701,Bierfabriek,Brewery,"{'x': 52.370500230572006, 'y': 4.893063441260701, 'spatialReference': {'wkid': 4326}}"
1211,52.375589545862,4.8974305187728,The Grasshopper,Smoke Shop,"{'x': 52.375589545862, 'y': 4.8974305187728, 'spatialReference': {'wkid': 4326}}"
1212,52.37256653045299,4.9003207683563,Nieuwmarkt,Plaza,"{'x': 52.37256653045299, 'y': 4.9003207683563, 'spatialReference': {'wkid': 4326}}"
1213,52.373052254491995,4.8963424608693,Red Light District,Neighborhood,"{'x': 52.373052254491995, 'y': 4.8963424608693, 'spatialReference': {'wkid': 4326}}"
1214,52.367460273561,4.8944407663636,Hotel de l'Europe,Hotel,"{'x': 52.367460273561, 'y': 4.8944407663636, 'spatialReference': {'wkid': 4326}}"
1215,Other,Other,4.893422,Other,"{'x': nan, 'y': nan, 'spatialReference': {'wkid': 4326}}"
1216,52.366775759331,4.8913407325745,Bloemenmarkt,Flower Shop,"{'x': 52.366775759331, 'y': 4.8913407325745, 'spatialReference': {'wkid': 4326}}"
1217,52.357747454973,4.891587495803799,Heineken Experience,Brewery,"{'x': 52.357747454973, 'y': 4.891587495803799, 'spatialReference': {'wkid': 4326}}"
1218,52.366333316476,4.8947102667014,Pathé Tuschinski,Multiplex,"{'x': 52.366333316476, 'y': 4.8947102667014, 'spatialReference': {'wkid': 4326}}"
1219,52.364019030188,4.8931494860057,Foam Photography Museum,Art Museum,"{'x': 52.364019030188, 'y': 4.8931494860057, 'spatialReference': {'wkid': 4326}}"
1220,52.365556970227004,4.8957953356443,Coco’s Outback,Sports Bar,"{'x': 52.365556970227004, 'y': 4.8957953356443, 'spatialReference': {'wkid': 4326}}"
1221,52.366015828043004,4.8955410718918,St. James' Gate,Pub,"{'x': 52.366015828043004, 'y': 4.8955410718918, 'spatialReference': {'wkid': 4326}}"
1222,52.357975921915,4.8922244298435,Heineken International B.V.,Office,"{'x': 52.357975921915, 'y': 4.8922244298435, 'spatialReference': {'wkid': 4326}}"
1223,52.359597391132,4.8902961753181,Café Brecht,Speakeasy,"{'x': 52.359597391132, 'y': 4.8902961753181, 'spatialReference': {'wkid': 4326}}"
1224,52.356980815861995,4.8912119865417,Marie Heinekenplein,Plaza,"{'x': 52.356980815861995, 'y': 4.8912119865417, 'spatialReference': {'wkid': 4326}}"
1225,52.364619055335,4.8923441959147,Stadsarchief - De Bazel,Library,"{'x': 52.364619055335, 'y': 4.8923441959147, 'spatialReference': {'wkid': 4326}}"
1226,52.346524486540005,4.8918001372503,Rivierenbuurt,Neighborhood,"{'x': 52.346524486540005, 'y': 4.8918001372503, 'spatialReference': {'wkid': 4326}}"
1227,52.348560015387,4.8927837610245,Hotel Okura,Hotel,"{'x': 52.348560015387, 'y': 4.8927837610245, 'spatialReference': {'wkid': 4326}}"
1228,Other,Other,4.896473,Other,"{'x': nan, 'y': nan, 'spatialReference': {'wkid': 4326}}"
1229,52.343729618307,4.891619682312,Knijn Bowling,Bowling Alley,"{'x': 52.343729618307, 'y': 4.891619682312, 'spatialReference': {'wkid': 4326}}"
1230,52.356816530228,4.890671,Kingfisher Cafe,Pub,"{'x': 52.356816530228, 'y': 4.890671, 'spatialReference': {'wkid': 4326}}"
1231,52.35587842617001,4.892879844190599,De Pilsvogel,Bar,"{'x': 52.35587842617001, 'y': 4.892879844190599, 'spatialReference': {'wkid': 4326}}"
1232,52.356207,4.890877,Café Gollem,Bar,"{'x': 52.356207, 'y': 4.890877, 'spatialReference': {'wkid': 4326}}"
1233,52.356080534274994,4.8926931389460995,Café Het Paardje,Bar,"{'x': 52.356080534274994, 'y': 4.8926931389460995, 'spatialReference': {'wkid': 4326}}"
1234,52.3555,4.89306,De Groene Vlinder,Bar,"{'x': 52.3555, 'y': 4.89306, 'spatialReference': {'wkid': 4326}}"
1235,52.361055764426006,4.891518207991299,Coffeeshop Mellow Yellow,Smoke Shop,"{'x': 52.361055764426006, 'y': 4.891518207991299, 'spatialReference': {'wkid': 4326}}"
1236,52.357728881014005,4.8925371046524,Heineken A/Stad2,Office,"{'x': 52.357728881014005, 'y': 4.8925371046524, 'spatialReference': {'wkid': 4326}}"
1237,52.355009700002,4.8933310086029005,Flinck,Bar,"{'x': 52.355009700002, 'y': 4.8933310086029005, 'spatialReference': {'wkid': 4326}}"
